year,magnitude,age,deciduous,conifers,protected,elevation,precipitation,temperature,precipitation_lag1,temperature_lag1,precipitation_lag2,temperature_lag2,precipitation_lag3,temperature_lag3,cmi,rh,cmi_lag1,rh_lag1,cmi_lag2,rh_lag2,cmi_lag3,rh_lag3
2007, 946.5, 50.34,36.2,63.77,0,252, 834,4.85, 976,5.96, 770,5.35, 775,4.23,24.4,57.8,42.4,61.0,15.7,57.0,25.0,59.0
2016, 433.1, 78.84,77.3,22.72,0,500, 997,4.92, 901,4.11,1059,3.15,1098,3.90,44.7,59.0,36.8,59.0,59.4,61.0,60.2,61.5
2013, 437.9, 87.90,14.3,85.69,0,251,1021,4.20, 864,6.10, 939,5.30, 877,6.00,48.2,59.0,25.6,59.0,37.7,60.0,30.4,61.0
2009, 660.4, 75.56,83.4,16.43,0,477,1050,3.60,1266,3.73,1019,4.20,1108,5.07,60.8,62.0,80.5,61.0,49.0,60.7,61.1,63.0
2008, 677.1, 68.22,48.9,47.69,0,220, 963,4.20, 840,4.50, 979,5.60, 773,5.00,43.8,57.0,25.7,57.0,43.1,60.0,16.5,56.0
2011, 731.0, 68.02,19.7,72.31,0,331, 948,6.00, 921,6.60,1009,4.67,1096,4.83,39.3,63.0,35.1,64.0,51.6,61.0,58.3,60.0
2010,1388.6, 22.71,51.4,46.96,0,330, 908,5.90, 956,3.90,1057,4.01, 842,4.40,35.5,62.0,47.6,59.0,55.9,58.0,27.7,58.0
2021, 720.0, 82.98,31.4,67.06,0,364, 810,5.58, 933,4.73, 961,2.93, 899,4.00,23.6,57.0,41.2,57.7,46.1,57.0,35.5,59.0
2010, 510.2, 76.46,85.3,14.61,0,466,1048,5.61,1105,3.81,1296,3.95, 983,4.41,51.9,63.0,64.6,61.0,82.1,60.0,43.6,60.0
2010,1021.1, 78.22,73.6,26.39,0,375, 954,5.78, 984,3.81,1195,4.00, 994,4.46,43.8,65.0,54.2,63.0,73.5,62.0,47.1,61.0
2016, 539.1, 81.42,95.2, 4.60,0,390, 971,5.68, 890,4.85,1045,3.85,1084,4.65,40.0,60.0,34.0,59.0,56.5,61.0,57.2,62.0
2014, 584.9, 12.00,36.5,61.99,0,286, 979,3.20,1035,3.80, 891,5.70, 954,4.87,47.9,58.0,50.5,58.3,29.4,58.0,40.0,60.0
2009,1075.5, 92.90,45.2,53.30,0,241, 896,4.44, 979,4.58, 844,4.88, 985,6.01,38.8,59.0,44.7,58.0,25.2,58.0,43.1,62.0
2010,1042.6, 82.91,53.5,43.08,0,361,1039,6.23,1106,4.47,1308,4.67, 979,5.13,48.8,63.0,62.8,61.0,81.3,61.0,41.1,60.0
2009,1096.1, 70.96,73.3,26.31,0,354, 969,3.90,1058,4.04, 846,4.39, 996,5.49,48.9,59.0,56.0,58.0,28.1,58.0,47.0,61.0
2005, 619.9, 53.21,14.5,83.39,0,206, 763,5.59, 761,4.40, 925,4.40, 765,5.40,14.2,57.0,22.8,59.0,39.2,59.0,22.0,60.0
2015, 659.6, 71.56,53.2,46.78,0,410, 851,3.90, 992,3.01,1050,3.63, 887,5.50,29.8,56.0,50.7,59.0,53.7,59.7,30.6,59.0
2021,1143.4, 19.00,77.0,22.64,0,328,1072,6.92,1195,6.36,1254,4.26,1133,5.40,49.6,61.0,64.9,62.0,74.7,60.0,58.7,62.0
2010, 722.6, 81.52,90.6, 8.78,0,280, 884,6.32, 910,4.26, 992,4.42, 845,4.72,30.8,63.0,41.0,59.0,47.0,58.0,26.0,58.0
2021, 877.9, 74.24,71.7,28.31,0,329, 775,5.83, 912,5.00, 940,3.10, 890,4.20,19.0,57.0,37.7,57.0,42.8,56.4,33.6,58.9
2012,1339.7, 74.74,82.6,17.14,0,497,1025,5.88,1088,4.93,1065,5.43,1096,3.61,47.3,62.0,56.8,63.0,54.8,64.0,64.9,61.0
2010,1628.1, 70.72,60.3,39.13,0,268, 866,5.81, 881,3.78, 988,3.91, 855,4.23,30.0,61.7,38.7,58.0,47.2,57.0,27.9,56.0
2007,1061.5, 62.80,87.5,12.53,0,363, 845,4.92,1007,6.10, 822,5.42, 879,4.40,27.3,59.0,47.2,63.0,22.9,59.0,37.1,60.0
2016, 973.1, 71.18,36.0,64.01,0,263, 912,5.38, 821,4.51, 960,3.68,1017,4.30,32.1,57.0,24.2,56.0,45.4,59.0,48.0,59.0
2011, 559.5, 59.12,59.7,39.74,0,442, 973,5.20, 958,5.72,1055,3.81,1155,4.00,44.6,63.0,41.7,63.0,58.9,60.0,67.2,59.0
2016,1019.3, 83.96,88.6,11.41,0,453, 964,5.10, 874,4.14,1210,3.04,1207,3.70,42.7,60.0,34.6,59.0,75.4,62.0,71.7,62.0
2009, 581.1, 55.66,75.3,24.75,0,306, 902,3.75,1002,3.88, 857,4.21, 998,5.28,41.1,58.0,49.0,57.0,28.4,57.0,46.1,60.0
2009, 726.1, 62.85,57.1,39.94,0,294, 973,4.59,1057,4.78, 827,5.08, 981,6.25,47.7,60.0,54.0,59.0,24.5,59.0,43.5,62.0
2009, 567.3, 60.36,31.0,67.96,0,350, 922,3.40,1063,3.56, 899,3.90,1028,4.90,44.7,58.0,56.9,57.0,34.2,57.0,50.6,60.0
2008, 390.7, 50.44,20.5,69.03,0,375,1048,3.58, 879,3.91,1021,4.98, 816,4.37,55.2,57.0,31.8,57.0,49.7,60.0,23.5,56.0
2010, 517.7,116.50,22.9, 9.82,0,366, 928,6.44,1032,4.49,1121,4.69, 847,4.99,36.7,64.0,54.7,61.0,61.8,60.0,27.7,59.0
2009, 825.4, 81.06,74.8,22.51,0,216, 897,4.69, 977,4.82, 825,5.12, 966,6.29,38.4,59.9,44.1,58.0,22.6,58.0,40.5,62.0
2010,1101.6,102.86,86.4,13.55,0,190, 846,6.60, 858,4.50, 945,4.70, 837,4.91,26.3,63.0,35.0,60.0,41.4,58.0,24.8,58.0
2014, 602.1, 58.84,15.8,84.21,0,252, 966,3.60,1022,4.21, 866,6.10, 940,5.30,45.9,59.0,48.3,59.0,25.8,59.0,37.8,60.0
2010, 412.2, 74.02,72.0,28.04,0,500, 995,5.43,1088,3.60,1218,3.70, 910,4.10,46.4,63.0,63.0,60.0,74.4,59.0,36.5,59.0
2010, 863.6, 52.04,37.4,61.26,0,376, 910,5.30, 928,3.30,1071,3.46, 905,3.80,36.8,62.0,45.7,58.0,58.1,57.0,35.2,57.0
2013, 226.5, 67.92,46.5,52.76,0,411,1076,4.30, 867,6.20, 963,5.30, 949,5.80,56.9,61.0,28.9,62.0,43.1,63.0,40.5,63.0
2021,1186.2, 89.58,68.5,31.12,0,452, 937,5.67,1038,4.96,1148,3.09,1001,4.22,39.3,60.0,54.2,60.3,67.4,59.1,48.2,61.0
2011, 687.2, 73.60,87.2,12.14,0,237, 940,5.89, 872,6.61, 901,4.57, 982,4.67,37.0,62.0,28.5,63.0,39.2,59.3,45.0,58.0
2019,1022.4, 71.08,85.3,14.72,0,459,1297,3.55,1140,4.72,1301,4.75, 998,5.35,81.8,60.0,61.7,62.0,80.9,62.0,44.0,59.3
2010, 597.8, 74.20,85.3,14.45,0,495,1051,5.49,1110,3.69,1298,3.80, 985,4.29,52.6,63.0,65.4,61.0,82.7,60.0,44.2,60.0
2012, 520.6, 59.90,90.7, 8.98,0,496, 966,5.83,1040,4.93,1025,5.41,1099,3.60,40.3,62.0,51.9,62.0,49.7,63.0,64.3,60.0
2021,1085.1, 78.68,45.7,54.27,1,393, 865,5.70, 992,4.91,1052,3.00, 956,4.17,29.7,58.0,47.1,58.0,55.6,57.0,41.6,59.0
2011, 920.1, 80.46,63.6,34.68,0,298, 965,5.62, 890,6.36, 915,4.27, 998,4.41,40.6,62.0,31.4,63.0,41.6,60.0,47.6,58.0
2014, 430.5, 76.58,71.2,28.46,0,421,1009,3.34,1050,4.04, 861,5.92, 964,5.04,53.2,61.0,54.3,61.0,28.2,61.0,43.4,62.0
2010, 639.9, 60.98,65.6,33.36,0,315, 885,5.50, 901,3.50,1025,3.67, 874,4.00,32.9,61.0,41.7,58.0,52.0,56.1,30.8,56.0
2011, 560.3, 64.22,41.8,58.10,0,357, 982,4.90, 933,5.65, 959,3.70,1147,3.88,44.5,61.7,40.0,63.9,49.9,60.9,67.0,60.0
2014,1213.1, 80.52,86.4,13.30,0,480,1251,3.12,1267,3.90,1018,5.90,1079,5.00,79.1,62.0,77.1,62.0,46.2,62.0,55.7,63.0
2010, 552.5, 69.88,90.9, 8.97,0,516,1067,5.33,1113,3.57,1317,3.71,1010,4.20,54.8,63.0,66.4,61.0,85.2,60.0,47.3,60.0
2011, 870.1, 76.92,86.2,13.69,0,336, 977,5.43, 899,6.14, 923,4.09,1006,4.23,42.5,62.0,33.1,63.0,43.0,60.0,49.0,58.0
2021,1250.7, 87.16,68.3,31.66,0,480,1057,5.89,1175,5.29,1262,3.23,1111,4.42,51.3,61.0,66.6,61.0,78.6,59.0,59.1,62.0
2006, 387.6, 58.16,34.1,65.84,0,349,1002,5.30, 796,4.66, 796,3.50, 953,3.50,47.3,61.0,20.8,56.0,29.3,58.0,44.9,58.0
2009, 615.5, 69.06,67.8,32.18,0,353, 926,3.72,1019,3.83, 862,4.20,1005,5.30,44.2,59.0,51.6,57.7,29.5,57.0,47.6,61.0
2007, 639.2, 60.18,86.4,13.61,0,371, 864,4.30,1011,5.42, 795,4.80, 796,3.70,29.6,58.0,48.1,62.0,20.5,57.0,29.1,59.0
2007,1067.9, 90.90,45.2,53.30,0,241, 844,4.88, 985,6.01, 774,5.39, 773,4.25,25.2,58.0,43.1,62.0,15.7,57.0,24.6,59.0
2008,1791.3, 39.33,36.1,63.82,0,304,1017,3.80, 863,4.20,1001,5.20, 798,4.60,50.6,57.0,28.9,56.0,46.5,60.0,20.3,56.0
2011, 751.0, 76.26,86.7,13.29,0,441, 995,5.39, 970,5.87,1091,3.99,1213,4.17,46.5,63.0,42.8,63.0,62.4,60.0,72.9,60.0
2004,1662.0, 34.26,21.8,71.20,0,192, 755,4.38, 918,4.36, 764,5.35, 783,6.11,22.1,59.0,38.3,59.0,21.9,60.0,19.1,60.0
2018,1606.6, 66.24,87.1,12.94,0,443,1154,4.81,1386,4.76,1010,5.36, 910,4.56,62.4,62.0,88.8,63.0,44.5,60.0,36.2,59.0
2009, 639.7, 74.66,90.7, 9.22,0,465,1099,3.80,1316,3.94,1019,4.44,1108,5.30,64.5,61.0,84.5,61.0,47.7,60.0,60.1,63.0
2009, 371.8, 67.72,40.1,59.54,0,291, 890,3.59,1009,3.72, 867,4.07,1003,5.10,40.1,57.8,49.8,56.0,29.7,56.0,46.8,60.0
2009,1220.3, 64.10,38.0,61.47,0,186, 888,4.97, 968,5.09, 824,5.39, 963,6.57,36.5,60.0,42.2,59.0,21.6,58.0,39.1,62.0
2015, 512.5, 53.71,46.6,51.99,0,303, 877,5.30,1002,4.38,1018,5.08, 824,7.00,30.5,59.0,50.5,61.0,49.1,62.0,21.6,62.0
2007,1374.2, 63.64,45.1,54.78,0,257, 845,4.57, 984,5.60, 778,4.99, 774,3.80,26.1,57.0,43.8,60.9,17.2,56.0,25.6,58.0
2015, 604.6,106.50,67.4,32.49,0,291, 839,4.77, 944,3.96, 991,4.53, 839,6.36,26.1,57.0,43.7,60.0,45.5,61.0,22.8,60.0
2019, 724.9, 62.71,68.5,31.20,0,328,1256,4.33,1145,5.53,1377,5.50, 985,6.09,74.4,60.0,59.6,63.0,85.9,63.0,39.5,60.0
2014, 795.0, 49.22,67.5,32.53,0,488,1083,3.30,1128,4.10, 909,6.00, 997,5.10,61.7,61.0,62.9,62.0,34.2,62.0,47.6,63.0
2012, 811.3, 78.42,69.4,30.57,0,444, 890,6.26, 991,5.33, 967,5.83,1084,3.94,31.6,62.0,46.3,63.0,42.8,63.0,61.9,60.0
2017,1000.0, 38.80,31.3,68.24,0,270,1056,4.48, 892,5.00, 808,4.18, 975,3.28,52.0,58.0,30.7,56.0,23.4,55.0,47.3,58.0
2012, 303.0, 68.70,64.0,35.96,0,332, 901,5.55, 963,4.70, 890,5.47, 906,3.40,31.3,59.0,41.6,60.0,33.6,61.0,42.4,58.0
2010, 626.2, 79.48,81.4,18.27,0,409,1061,5.94,1086,4.15,1318,4.34,1027,4.80,53.0,64.0,62.7,62.0,84.1,61.0,47.8,61.0
2017, 314.0, 76.38,79.2,20.77,0,479,1318,4.60, 999,5.20, 909,4.33,1078,3.31,83.0,62.0,44.5,59.0,37.4,59.0,61.0,61.0
2011,1315.1, 74.22,77.7,22.16,0,506, 987,4.82, 970,5.32,1053,3.42,1164,3.60,47.2,62.9,44.4,63.0,60.0,60.0,69.4,59.0
2009, 863.4, 80.98,61.6,37.65,0,291, 963,4.51,1047,4.68, 829,4.98, 980,6.12,46.6,60.0,52.9,59.0,24.5,58.0,43.3,62.0
2015, 585.9, 67.40,37.6,62.12,0,260, 851,5.18, 957,4.30, 983,4.90, 818,6.74,26.1,58.0,44.1,61.0,43.8,61.0,19.2,61.0
2012, 380.4, 67.57,31.2,65.67,0,295, 862,6.04, 952,5.21, 889,5.90, 910,3.90,26.1,60.0,40.0,61.0,32.4,62.0,41.8,58.0
2012, 563.8, 73.12,82.8,17.10,0,441, 994,5.80,1023,4.88, 987,5.50,1006,3.60,44.5,62.0,50.2,63.0,47.1,64.2,56.2,62.0
2021,1761.2, 87.30,80.2,19.73,0,474,1099,6.10,1203,5.50,1313,3.51,1147,4.70,55.7,61.0,69.4,62.0,83.7,60.0,62.8,62.0
2009, 490.3, 59.08,43.4,55.85,0,385, 936,3.40,1052,3.51, 882,3.90,1024,4.90,46.1,58.0,55.7,57.0,32.3,57.0,50.2,60.0
2015, 415.3, 64.98,38.7,60.45,0,328, 816,4.00,1018,3.01,1069,3.64, 915,5.60,25.3,55.0,52.6,58.0,54.7,59.0,33.0,59.0
2006, 746.8, 38.26,63.3,35.92,0,354,1025,6.09, 849,5.40, 913,4.39,1009,4.20,49.6,62.5,26.2,58.0,41.3,60.0,51.0,59.0
2009, 498.2, 80.66,87.9,12.07,0,407,1077,4.12,1308,4.30,1025,4.78,1098,5.62,62.1,62.0,83.4,61.2,48.0,61.0,58.6,63.0
2021,1013.6, 79.88,49.4,49.43,0,289, 761,6.00, 900,5.10, 924,3.20, 879,4.30,17.0,57.0,35.8,57.0,40.6,56.0,32.1,58.0
2016, 739.2, 30.80,59.6,39.93,0,327, 910,5.22, 819,4.32,1120,3.27,1130,3.87,34.5,59.0,26.3,57.0,64.0,60.0,61.7,61.0
2021,1063.5, 75.56,71.9,28.11,0,476, 930,5.50,1059,4.80,1134,2.80,1017,4.00,38.0,59.0,55.2,59.0,65.3,58.0,49.3,60.0
2018, 632.8, 80.06,65.9,33.99,0,446,1147,4.78,1329,4.78, 986,5.38, 904,4.56,62.3,62.0,83.5,62.0,42.5,60.0,36.2,59.0
2017, 527.7, 73.72,40.9,58.46,0,322,1077,4.30, 906,4.83, 820,4.00, 989,3.10,55.1,58.7,33.1,56.0,25.5,55.0,49.5,58.0
2005, 925.6, 56.56,75.7,24.21,0,357, 792,4.90, 793,3.74, 954,3.70, 795,4.74,20.0,57.0,28.7,59.0,44.7,59.0,27.7,60.0
2010, 619.4, 68.10,69.2,30.51,0,408, 924,5.25, 946,3.27,1101,3.40, 928,3.80,39.1,62.0,48.4,59.0,62.0,58.0,38.4,58.0
2011, 993.0, 66.10,30.9,68.98,0,388, 954,5.20, 933,5.71, 997,3.80,1105,3.95,42.0,62.0,38.8,62.0,52.6,59.0,61.6,58.0
2012, 326.4, 73.76,67.5,31.75,0,410, 864,6.23, 962,5.33, 947,5.84,1040,3.94,28.4,62.0,42.9,62.6,40.2,63.0,56.9,60.0
2016, 843.3, 83.44,84.2,15.62,0,430, 963,5.02, 871,4.09,1193,3.01,1200,3.69,41.6,59.0,33.5,58.0,72.9,61.0,70.2,61.0
2016, 550.2, 76.80,82.1,17.64,0,496, 994,5.20, 915,4.33,1089,3.30,1137,4.10,44.2,60.0,38.4,59.0,62.5,62.0,64.0,62.0
2016, 638.0, 80.10,84.7,15.20,0,500, 996,4.89, 902,4.05,1066,3.09,1108,3.83,44.8,59.0,37.0,58.7,60.3,61.0,61.4,61.0
2015, 963.7, 76.48,78.8,21.07,0,495, 901,4.10,1067,3.10,1108,3.90, 897,5.80,36.9,59.0,60.3,61.0,61.4,61.0,33.5,62.0
2009, 796.9, 70.38,29.7,69.41,0,261, 881,4.15, 969,4.30, 848,4.60, 992,5.73,38.1,59.0,44.6,58.0,26.6,57.9,44.6,61.0
2012,1655.0,109.82,67.1,32.26,0,361, 832,6.55, 964,5.74, 925,6.35, 994,4.35,22.8,62.0,41.3,63.0,36.0,63.3,50.4,60.4
2020, 303.5, 50.81,53.3,46.62,0,395,1015,5.10,1134,3.50, 972,4.50,1144,4.79,53.6,62.0,67.0,62.0,46.5,63.0,66.2,63.0
2021, 822.6, 85.86,49.0,50.28,0,293, 765,5.90, 901,5.10, 927,3.20, 879,4.30,17.5,57.0,36.0,57.0,40.9,56.0,32.1,58.0
2014, 972.9, 83.60,75.8,23.93,0,482,1277,3.15,1284,3.86,1030,5.87,1093,4.96,81.9,62.0,78.9,62.0,47.6,62.0,57.1,63.0
2009, 484.6, 75.74,86.5,13.23,0,465,1088,3.70,1280,3.84, 983,4.30,1097,5.20,63.2,60.3,80.8,60.0,43.9,59.0,59.1,62.0
2019,  81.8, 83.92,42.9,56.77,1,423,1162,3.27,1013,4.40,1180,4.57, 982,5.12,68.0,59.0,48.7,61.0,68.3,61.0,42.6,59.0
2021, 892.5, 89.02,75.1,24.73,0,509,1075,5.80,1187,5.20,1299,3.20,1132,4.40,53.8,61.0,68.6,61.0,82.8,60.0,61.7,62.0
2010, 890.0, 12.32,33.4,66.33,0,307, 904,5.60, 924,3.61,1056,3.73, 883,4.11,34.8,61.0,43.9,58.0,55.2,57.0,31.5,56.0
2021, 896.1, 81.48,82.9,16.91,0,455, 895,5.51,1019,4.78,1092,2.81, 982,3.99,34.1,59.0,51.2,59.0,60.8,58.0,45.3,60.0
2022, 991.0, 84.84,84.2,15.74,0,447,  NA,  NA, 995,6.33,1133,5.63,1201,3.55,  NA,  NA,43.0,61.0,60.5,61.0,70.4,59.0
2018,1301.9, 80.84,77.3,22.72,0,500,1111,4.32,1312,4.36, 997,4.92, 901,4.11,59.4,62.0,82.7,62.0,44.7,59.0,36.8,59.0
2009, 957.1, 55.76,44.8,55.19,0,293, 900,3.83, 998,3.93, 854,4.27, 994,5.37,40.7,58.0,48.5,57.0,27.9,57.0,45.6,60.0
2011, 393.7, 55.72, 9.0,81.36,0,219, 945,5.79, 859,6.54, 877,4.44, 961,4.60,37.6,62.0,27.3,63.0,36.7,59.0,42.8,58.0
2012,1109.6, 75.68,72.8,26.82,0,460, 904,6.06, 991,5.16, 980,5.63,1079,3.76,33.3,62.0,46.5,62.9,44.3,63.0,61.6,60.0
2021, 847.3, 86.46,78.3,21.62,0,496,1008,5.68,1105,4.99,1245,3.15,1072,4.29,47.3,61.0,61.5,61.0,77.8,60.0,56.0,62.0
2012, 447.2, 55.64,75.8,24.18,0,464, 917,6.20,1008,5.24, 986,5.73,1105,3.88,34.8,62.0,48.3,63.0,45.0,63.0,64.3,60.0
2011, 627.9, 79.30,88.9,11.02,0,243, 946,5.98, 873,6.68, 901,4.66, 983,4.78,37.4,62.7,28.4,63.0,39.1,60.0,44.9,59.0
2012,1343.1, 77.32,81.2,18.71,0,442, 946,5.70,1005,4.82, 984,5.40,1020,3.48,37.7,61.0,47.6,62.0,45.0,62.0,55.8,59.0
2014,1024.5, 78.94,78.9,20.94,1,449,1196,3.09,1224,3.80, 998,5.80,1039,4.90,72.9,61.0,72.3,61.0,43.6,62.0,51.1,62.0
2007, 748.1, 35.16,15.7,73.95,0,213, 834,4.94, 973,6.05, 763,5.44, 759,4.29,23.9,58.0,41.5,61.0,14.4,57.0,22.9,59.0
2011, 749.3, 89.72,67.1,30.08,0,288, 956,5.67, 886,6.37, 915,4.30, 997,4.46,39.6,62.0,31.0,63.0,41.5,60.0,47.4,58.0
2018, 339.7, 78.36,74.5,25.46,0,468,1115,4.47,1303,4.50, 992,5.07, 899,4.26,59.4,62.0,81.4,62.0,43.8,59.0,36.2,59.0
2021, 755.7, 91.00,85.3,14.43,0,484,1007,5.70,1104,5.00,1243,3.19,1070,4.30,47.0,61.0,61.1,61.0,77.4,60.0,55.7,62.0
2014, 670.3, 74.46,76.1,23.79,0,221, 945,4.49, 977,5.08, 812,6.95, 938,6.08,42.4,61.0,42.5,61.0,18.1,61.0,36.1,62.2
2012, 771.7, 54.14,41.0,56.45,0,373, 861,6.00, 984,5.20, 907,5.90, 930,3.84,26.6,61.0,44.1,62.0,34.9,63.0,44.5,59.9
2011, 479.0, 65.46,66.7,32.83,0,390, 956,5.37, 928,5.97,1007,4.00,1096,4.17,41.8,63.0,37.8,63.0,53.1,60.0,60.2,59.0
2016,1383.9, 67.44,38.8,59.73,0,298, 967,6.09, 877,5.29,1003,4.34,1017,5.02,37.8,59.0,30.5,59.0,50.7,61.0,49.0,62.0
2009,1574.0, 50.64,35.9,64.04,0,302, 907,3.70,1017,3.81, 863,4.20,1001,5.21,41.7,58.0,50.6,57.0,28.9,56.0,46.4,60.0
2014, 999.9, 81.20,84.0,15.82,0,496,1257,3.10,1274,3.86,1024,5.86,1086,4.94,79.9,62.0,78.1,62.0,47.0,62.0,56.6,63.0
2010, 555.6, 74.86,84.7,14.98,0,282, 885,6.30, 911,4.28, 993,4.40, 845,4.70,30.9,63.0,41.1,59.0,47.1,58.0,26.1,58.0
2004, 514.6, 40.27,26.5,72.71,0,309, 796,3.20, 949,3.20, 827,4.10, 876,5.00,29.6,57.0,44.0,57.0,31.5,58.0,32.2,58.0
2009, 387.9, 47.68,27.9,70.70,0,295, 909,3.77,1021,3.90, 858,4.26, 996,5.30,41.8,58.0,51.0,57.0,28.3,56.0,45.8,60.0
2021, 846.2, 81.42,77.9,22.09,1,399, 879,5.69,1008,4.96,1075,2.99, 972,4.16,31.2,58.1,48.7,58.4,58.0,57.0,43.3,59.4
2014,1116.9, 74.82,85.7,14.21,0,516,1269,3.00,1284,3.80,1028,5.80,1097,4.90,81.3,62.0,79.1,62.0,47.6,62.0,57.9,63.0
2017,2883.3, 16.42,28.4,70.87,0,264,1088,4.67, 901,5.20, 814,4.39, 954,3.50,55.3,59.0,31.4,57.0,23.8,55.1,44.9,59.0
2011, 756.0, 75.81,71.6,28.32,0,330, 974,5.47, 898,6.17, 924,4.09,1007,4.26,42.1,62.0,32.9,63.0,43.0,60.0,49.1,58.0
2009, 477.2, 64.95,54.8,44.11,0,232, 891,4.40, 975,4.59, 841,4.89, 980,6.00,38.3,59.0,44.4,58.0,24.8,57.9,42.5,61.0
2010, 647.7, 77.56,85.0,14.73,1,481,1031,5.40,1082,3.57,1254,3.71, 964,4.15,50.2,63.0,62.5,60.0,78.1,59.0,41.9,59.0
2011, 476.2, 70.80,61.8,37.70,0,399, 959,5.35, 931,5.92,1010,3.97,1099,4.12,42.4,63.0,38.2,63.0,53.5,60.0,60.7,59.0
2016, 748.3, 72.48,91.2, 8.63,0,411, 957,5.24, 866,4.30,1200,3.20,1196,3.84,41.6,60.6,33.5,59.0,74.2,62.0,70.4,62.6
2016,1048.4, 16.00,83.1,16.71,0,490,1025,5.21, 933,4.31,1162,3.25,1204,4.08,47.6,60.0,40.3,59.0,70.0,62.0,70.5,62.0
2006, 769.0, 48.92,41.9,57.53,0,373, 999,5.40, 803,4.77, 826,3.68, 958,3.59,47.5,61.0,22.1,57.0,32.8,59.0,46.0,58.3
2008,1053.6, 64.22,27.4,66.88,0,282, 994,4.09, 849,4.40, 990,5.50, 783,4.89,47.7,57.0,27.0,57.0,44.9,60.0,18.1,56.0
2021, 986.0, 71.60,65.7,34.24,0,417, 849,5.60, 985,4.86,1039,2.89, 955,4.00,28.3,58.0,46.6,58.0,54.4,57.0,41.8,59.2
2009, 219.2, 14.44,42.9,28.30,0,311,1013,4.59,1099,4.78, 832,5.08, 991,6.28,52.1,60.0,58.8,59.0,25.4,59.0,44.9,62.0
2011, 662.8, 52.10,68.2,31.67,0,337, 951,5.86, 915,6.46, 987,4.46,1073,4.66,39.7,63.0,34.7,63.0,49.5,60.1,56.1,59.0
2013, 545.0, 68.70,14.0,85.98,0,253,1022,4.20, 866,6.10, 940,5.29, 877,6.00,48.4,59.0,25.8,59.0,37.8,60.0,30.5,61.0
2015, 331.7, 58.78,83.5,16.46,0,249, 825,4.68, 923,3.88, 980,4.42, 848,6.22,24.7,57.0,41.6,60.0,44.5,60.0,24.0,60.0
2008,1398.9,108.06,48.3,51.75,0,308, 999,4.48, 855,4.76,1000,5.88, 787,5.28,47.5,59.0,27.0,58.0,45.3,62.0,17.8,58.0
2015, 647.1, 72.20,69.3,30.70,0,385, 838,4.07, 986,3.20,1043,3.80, 880,5.68,28.2,57.0,50.0,60.0,52.7,60.0,29.7,60.0
2010, 495.4, 61.40,64.2,34.38,0,324, 887,5.50, 904,3.47,1028,3.62, 877,3.97,33.2,61.0,42.0,58.0,52.4,56.7,31.1,56.0
2021, 852.6, 84.45,77.8,22.17,1,407, 881,5.63, 995,4.83,1064,3.02, 958,4.13,32.0,58.1,48.3,59.0,57.5,58.0,42.4,60.0
2010, 665.4, 73.30,83.1,16.65,0,379,1052,6.11,1089,4.32,1310,4.51,1011,4.99,51.1,64.0,62.2,61.0,82.5,61.0,45.4,60.1
2010, 605.2, 63.80,85.2,14.43,1,486,1050,5.50,1106,3.70,1293,3.81, 984,4.30,52.4,63.0,64.9,61.0,82.1,60.0,44.1,60.0
2018, 257.6, 70.18,73.6,23.70,0,307,1001,4.97,1222,4.97, 946,5.56, 848,4.77,44.4,61.0,69.6,61.0,35.7,58.0,27.4,58.0
2005, 510.0, 58.98,30.2,67.26,0,394, 820,4.30, 818,3.18, 977,3.10, 841,4.18,24.5,56.0,32.8,58.0,48.3,58.0,34.0,59.0
2008,1004.3, 65.92,50.7,49.10,1,309,1068,3.86, 890,4.19,1018,5.19, 827,4.57,56.4,57.0,32.2,57.0,48.5,60.0,23.8,56.0
2011, 587.3, 10.52,17.9,82.10,0,262, 950,5.40, 881,6.10, 904,4.09, 993,4.20,39.2,61.0,30.8,62.0,40.6,58.3,47.3,57.0
2014, 963.3, 34.12,53.8,45.62,0,313,1014,4.44,1008,5.10, 816,7.00, 945,6.10,51.4,62.0,48.0,62.0,20.5,62.0,38.6,63.0
2015, 778.4, 52.59,65.8,34.11,0,332, 820,4.30,1120,3.23,1130,3.83, 953,5.90,26.5,57.0,64.0,60.0,61.8,61.0,38.1,61.0
2007,2255.0, 10.76,80.4,19.34,0,436, 874,4.54,1038,5.72, 839,5.05, 883,4.01,31.3,59.0,51.5,63.0,25.8,59.0,38.5,60.5
2018,2250.3, 71.17,28.5,66.47,0,236, 911,4.93,1124,4.99, 911,5.53, 819,4.73,34.2,60.0,58.5,60.0,31.5,58.0,23.7,57.0
2019, 677.5, 44.67,41.8,58.20,0,376, 979,2.90, 909,4.00,1088,4.17, 923,4.70,48.3,57.0,36.9,59.0,57.4,59.0,35.9,57.0
2010, 447.2, 34.17,17.2,80.29,0,270, 880,5.91, 900,3.90,1005,4.02, 851,4.40,31.1,61.0,40.4,58.0,48.8,57.0,27.1,56.0
2011, 696.7, 80.61,81.7,18.18,0,272, 951,5.72, 882,6.42, 909,4.38, 991,4.52,38.9,62.0,30.3,63.0,40.7,59.4,46.7,58.0
2014, 959.8, 83.32,71.6,28.16,1,460,1134,3.05,1177,3.79, 960,5.75,1019,4.86,66.5,60.8,67.5,61.0,39.5,61.0,49.3,62.0
2021, 834.3,100.48,50.0,48.11,0,227, 754,6.50, 899,5.69, 932,3.70, 885,4.80,15.2,58.0,34.2,58.0,40.0,57.0,31.6,59.6
